TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,FrekuensiTransaksi,JamTransaksi,PenggunaanDevice,IPAddressAccount,Cluster_KMeans,Channel,CustomerOccupation
TX001907,AC00280,37916.736000000004,2023-03-31 17:50:09,Debit,Milwaukee,D000621,141.241.241.128,M055,20,240,1,22657971.339599997,2024-11-04 08:10:08,18-25,5,17,5,9,1,ATM,Student
TX001908,AC00184,929184.1840000001,2023-05-29 16:40:15,Debit,Austin,D000305,81.102.230.41,M088,67,77,1,119643307.35199998,2024-11-04 08:06:44,55+,4,16,3,5,0,Branch,Doctor
TX001909,AC00456,949178.6009999999,2023-06-19 16:59:35,Debit,Houston,D000500,141.241.241.128,M088,33,110,1,82297185.55819999,2024-11-04 08:06:25,26-35,11,16,2,9,3,Online,Doctor
TX001910,AC00151,578475.9695,2023-01-26 16:13:15,Debit,Jacksonville,D000030,13.149.61.4,M030,21,291,1,8341935.6702,2024-11-04 08:09:25,18-25,4,16,3,4,0,Branch,Student
TX001911,AC00366,382024.10650000005,2023-05-19 16:54:16,Debit,Houston,D000663,32.169.88.41,M036,70,89,1,24673472.074799996,2024-11-04 08:08:46,55+,8,16,9,6,3,Online,Doctor
TX001912,AC00383,74739.46750000001,2023-10-18 16:44:17,Debit,Los Angeles,D000669,13.149.61.4,M007,27,50,1,10882734.0948,2024-11-04 08:08:49,26-35,4,16,6,4,3,Online,Engineer
TX001913,AC00076,990011.7290000003,2023-12-22 16:42:33,Debit,San Francisco,D000606,81.102.230.41,M053,29,37,1,20677133.4086,2024-11-04 08:11:10,26-35,7,16,5,5,1,ATM,Engineer
TX001914,AC00290,80457.64050000001,2023-02-13 16:44:18,Debit,Jacksonville,D000600,186.135.2.148,M055,48,136,1,75592685.1424,2024-11-04 08:06:24,46-55,4,16,3,7,1,ATM,Engineer
TX001915,AC00347,264494.54400000005,2023-11-13 16:03:01,Debit,Omaha,D000553,81.102.230.41,M069,27,83,1,14882048.109,2024-11-04 08:09:26,26-35,3,16,5,5,1,ATM,Student
TX001916,AC00034,182962.60749999998,2023-07-26 16:27:19,Debit,Jacksonville,D000348,13.149.61.4,M053,21,131,1,24396467.176,2024-11-04 08:07:22,18-25,4,16,3,4,3,Online,Student
TX001917,AC00373,178721.949,2023-01-02 16:47:11,Debit,Houston,D000624,81.102.230.41,M089,67,151,1,81432698.19679998,2024-11-04 08:07:53,55+,9,16,3,5,3,Online,Retired
TX001918,AC00382,1685959.4355000001,2023-01-24 17:26:34,Debit,New York,D000015,13.149.61.4,M034,64,159,1,25725852.662399996,2024-11-04 08:09:30,55+,6,17,4,4,0,Branch,Doctor
TX001919,AC00463,152222.6305,2023-12-06 16:10:00,Credit,Milwaukee,D000154,134.222.122.238,M026,51,109,1,220147587.44399998,2024-11-04 08:07:06,46-55,4,16,3,8,2,Online,Doctor
TX001920,AC00030,147540.6365,2023-05-10 17:49:57,Debit,Jacksonville,D000671,186.135.2.148,M030,55,132,1,109705049.96239999,2024-11-04 08:10:31,46-55,9,17,6,7,1,ATM,Doctor
TX001921,AC00431,448454.6935000001,2023-03-13 17:30:20,Debit,Jacksonville,D000450,217.82.46.37,M030,19,297,1,18327947.3952,2024-11-04 08:12:09,18-25,7,17,4,2,3,Online,Student
TX001922,AC00243,31008.876,2023-05-22 16:51:28,Debit,Milwaukee,D000521,81.102.230.41,M053,26,120,1,98354097.34239998,2024-11-04 08:07:33,26-35,4,16,3,5,0,Branch,Engineer
TX001923,AC00499,464688.1645,2023-06-08 16:28:29,Debit,Jacksonville,D000442,134.222.122.238,M053,60,147,1,13146973.922799999,2024-11-04 08:10:41,55+,7,16,5,8,1,ATM,Doctor
TX001924,AC00065,235980.43300000002,2023-07-24 16:15:58,Debit,Jacksonville,D000259,177.172.184.163,M089,79,228,1,75216749.92259999,2024-11-04 08:09:50,55+,5,16,2,3,3,Online,Retired
TX001925,AC00492,248203.50750000004,2023-08-28 16:31:48,Debit,Milwaukee,D000631,32.169.88.41,M030,52,130,1,106619911.62119998,2024-11-04 08:09:41,46-55,5,16,6,6,1,ATM,Engineer
TX001926,AC00062,265434.78050000005,2023-07-07 17:58:29,Debit,Dallas,D000183,32.169.88.41,M030,21,69,1,3459835.9043999994,2024-11-04 08:09:17,18-25,3,17,6,6,3,Online,Student
TX001927,AC00026,75430.2535,2023-10-30 17:24:55,Debit,Portland,D000394,177.172.184.163,M053,25,178,1,18393405.0512,2024-11-04 08:06:47,18-25,6,17,1,3,3,Online,Student
TX001928,AC00201,176246.6325,2023-10-16 16:50:31,Debit,Atlanta,D000471,177.172.184.163,M030,21,148,1,11932585.636599999,2024-11-04 08:12:14,18-25,5,16,5,3,3,Online,Student
TX001929,AC00377,532864.905,2023-06-22 16:38:46,Debit,Milwaukee,D000490,13.149.61.4,M030,58,107,1,21172677.618,2024-11-04 08:11:43,55+,4,16,3,4,0,Branch,Engineer
TX001930,AC00269,218806.7255,2023-11-24 16:30:21,Debit,Portland,D000010,81.102.230.41,M055,51,172,1,199178227.34439996,2024-11-04 08:11:42,46-55,3,16,3,5,1,ATM,Doctor
TX001931,AC00239,580701.8354999999,2023-02-28 17:24:26,Credit,Austin,D000444,177.172.184.163,M018,27,10,1,41674015.4772,2024-11-04 08:07:17,26-35,5,17,7,3,4,Branch,Engineer
TX001932,AC00070,59849.19150000001,2023-04-25 16:23:59,Debit,Charlotte,D000410,81.102.230.41,M023,52,74,1,82505906.22039999,2024-11-04 08:09:33,46-55,8,16,5,5,1,ATM,Engineer
TX001933,AC00284,216657.61349999998,2023-11-15 18:04:22,Credit,Tucson,D000439,186.135.2.148,M010,27,135,1,70880031.44519998,2024-11-04 08:09:36,26-35,8,18,3,7,2,Online,Engineer
TX001934,AC00337,1424285.861,2023-06-20 17:04:02,Debit,Austin,D000678,81.102.230.41,M089,27,36,1,117053118.15059997,2024-11-04 08:10:01,26-35,8,17,4,5,3,Online,Engineer
TX001935,AC00051,492760.94,2023-02-24 16:49:51,Debit,Charlotte,D000143,81.102.230.41,M013,26,80,1,16786717.1312,2024-11-04 08:09:22,26-35,4,16,1,5,1,ATM,Student
TX001936,AC00328,726630.378,2023-01-06 17:23:59,Debit,Fort Worth,D000653,217.82.46.37,M034,60,239,1,113465592.29959998,2024-11-04 08:07:11,55+,5,17,3,2,1,ATM,Doctor
TX001937,AC00064,1097448.1405000002,2023-09-20 17:44:37,Debit,Washington,D000230,186.135.2.148,M030,52,119,1,59894302.7922,2024-11-04 08:06:42,46-55,4,17,2,7,3,Online,Retired
TX001938,AC00231,50485.203499999996,2023-08-11 16:38:16,Credit,Austin,D000392,81.102.230.41,M013,77,163,1,105561877.87239999,2024-11-04 08:06:54,55+,5,16,2,5,2,Online,Retired
TX001939,AC00362,394477.4430000001,2023-08-16 17:49:13,Debit,Portland,D000547,13.149.61.4,M015,20,159,1,22344220.893,2024-11-04 08:07:55,18-25,12,17,5,4,3,Online,Student
TX001940,AC00363,1023917.8085,2023-12-20 16:17:11,Debit,Atlanta,D000324,32.169.88.41,M053,48,115,1,54403298.058199994,2024-11-04 08:11:43,46-55,12,16,2,6,3,Online,Engineer
TX001941,AC00196,822457.747,2023-06-05 16:02:04,Debit,Austin,D000039,81.102.230.41,M013,55,72,1,51670589.687599994,2024-11-04 08:10:24,46-55,6,16,6,5,0,Branch,Retired
TX001942,AC00360,693127.2570000001,2023-04-17 17:58:55,Debit,Austin,D000338,147.119.62.178,M013,64,167,1,105055622.41019997,2024-11-04 08:10:24,55+,6,17,2,10,1,ATM,Retired
TX001943,AC00499,1606634.1765000003,2023-11-27 16:14:25,Debit,Milwaukee,D000189,32.169.88.41,M091,25,216,1,89449029.54579999,2024-11-04 08:07:12,18-25,7,16,2,6,0,Branch,Student
TX001944,AC00213,224985.42250000002,2023-04-03 16:35:30,Credit,Atlanta,D000280,32.169.88.41,M091,31,73,1,203732294.99319997,2024-11-04 08:08:29,26-35,6,16,8,6,2,Online,Doctor
TX001945,AC00165,259563.09950000007,2023-08-10 16:16:41,Debit,Atlanta,D000526,147.119.62.178,M053,48,131,1,139997811.78739998,2024-11-04 08:09:32,46-55,6,16,4,10,1,ATM,Doctor
TX001946,AC00299,355179.395,2023-08-08 16:21:01,Debit,Albuquerque,D000664,81.102.230.41,M015,53,23,1,90980738.69619998,2024-11-04 08:10:41,46-55,4,16,2,5,0,Branch,Retired
TX001947,AC00119,217866.48900000003,2023-09-22 16:42:46,Debit,Columbus,D000006,13.149.61.4,M036,38,273,1,83030311.30539998,2024-11-04 08:08:45,36-45,6,16,4,4,3,Online,Engineer
TX001948,AC00409,681115.2559999999,2023-11-29 16:27:38,Debit,Fort Worth,D000282,32.169.88.41,M013,69,96,1,99866764.26559998,2024-11-04 08:08:19,55+,5,16,4,6,3,Online,Doctor
TX001949,AC00100,430244.8070000001,2023-01-23 18:45:00,Debit,Jacksonville,D000421,177.172.184.163,M034,53,37,1,124977660.0138,2024-11-04 08:12:18,46-55,3,18,4,3,0,Branch,Doctor
TX001950,AC00244,1414384.595,2023-07-19 16:11:01,Debit,Washington,D000637,13.149.61.4,M053,60,92,1,69090508.39059998,2024-11-04 08:11:08,55+,5,16,4,4,1,ATM,Retired
TX001951,AC00382,428325.9570000001,2023-07-17 16:20:27,Debit,Fort Worth,D000397,32.169.88.41,M018,27,96,1,25799641.292799998,2024-11-04 08:08:15,26-35,6,16,3,6,1,ATM,Student
TX001952,AC00389,1069298.611,2023-10-04 17:06:57,Debit,Austin,D000184,186.135.2.148,M034,69,53,1,77911373.83879998,2024-11-04 08:09:49,55+,3,17,5,7,1,ATM,Doctor
TX001953,AC00350,1685959.4355000001,2023-02-27 16:18:28,Debit,Houston,D000139,186.135.2.148,M089,33,95,1,14416554.914399998,2024-11-04 08:06:37,26-35,2,16,4,7,3,Online,Engineer
TX001954,AC00275,52653.504,2023-11-06 17:23:43,Debit,Atlanta,D000451,177.172.184.163,M018,62,164,1,88523845.08519998,2024-11-04 08:08:43,55+,9,17,9,3,1,ATM,Retired
TX001955,AC00231,595016.4565,2023-11-24 16:49:29,Debit,Houston,D000405,32.169.88.41,M015,36,166,1,148209623.49999997,2024-11-04 08:10:52,36-45,5,16,4,6,0,Branch,Doctor
TX001956,AC00449,154237.423,2023-03-06 16:25:52,Debit,Atlanta,D000686,177.172.184.163,M007,52,116,1,143752254.66119996,2024-11-04 08:09:54,46-55,5,16,6,3,3,Online,Doctor
TX001957,AC00248,50082.245,2023-12-01 17:45:05,Credit,Houston,D000017,177.172.184.163,M053,66,115,1,77998849.07,2024-11-04 08:10:24,55+,7,17,4,3,4,Branch,Doctor
TX001958,AC00301,1621697.1490000002,2023-01-09 16:21:35,Credit,Charlotte,D000154,81.102.230.41,M026,73,183,1,25329982.610999998,2024-11-04 08:11:10,55+,6,16,3,5,4,Branch,Retired
TX001959,AC00023,114613.1705,2023-05-22 16:38:39,Debit,Jacksonville,D000681,177.172.184.163,M088,27,56,1,11915328.618199999,2024-11-04 08:10:10,26-35,6,16,3,3,1,ATM,Student
TX001960,AC00272,1455966.0745,2023-06-23 16:12:15,Debit,Austin,D000332,217.82.46.37,M088,60,114,1,107580800.25779998,2024-11-04 08:08:24,55+,8,16,5,2,1,ATM,Engineer
TX001961,AC00377,578552.7235,2023-02-24 16:33:33,Debit,Charlotte,D000509,32.169.88.41,M089,22,284,1,15655043.519399999,2024-11-04 08:11:09,18-25,4,16,2,6,1,ATM,Student
TX001962,AC00276,802137.1255,2023-09-04 17:46:40,Debit,Austin,D000391,32.169.88.41,M055,58,161,1,159497945.04459998,2024-11-04 08:08:43,55+,5,17,6,6,3,Online,Doctor
TX001963,AC00427,226539.69100000002,2023-05-24 17:07:57,Credit,Milwaukee,D000441,81.102.230.41,M023,32,31,1,201738067.99619997,2024-11-04 08:07:10,26-35,9,17,8,5,4,Branch,Doctor
TX001964,AC00220,928570.1520000001,2023-10-16 18:57:30,Debit,New York,D000046,81.102.230.41,M089,70,115,1,46683311.37,2024-11-04 08:06:59,55+,6,18,8,5,1,ATM,Retired
TX001965,AC00370,151455.09050000002,2023-02-17 16:41:31,Debit,Atlanta,D000602,186.135.2.148,M036,38,145,1,147521425.50759998,2024-11-04 08:12:17,36-45,7,16,8,7,1,ATM,Doctor
TX001966,AC00187,70287.73550000001,2023-05-04 17:02:55,Debit,Miami,D000560,81.102.230.41,M018,75,261,1,118147153.61019997,2024-11-04 08:07:35,55+,5,17,8,5,1,ATM,Retired
TX001967,AC00293,168571.23249999998,2023-12-13 17:25:54,Debit,Jacksonville,D000654,81.102.230.41,M007,49,63,1,55836076.88759999,2024-11-04 08:07:16,46-55,4,17,2,5,0,Branch,Engineer
TX001968,AC00203,1685959.4355000001,2023-07-17 17:46:06,Debit,Tucson,D000220,32.169.88.41,M055,31,55,1,144807759.36419997,2024-11-04 08:11:43,26-35,6,17,4,6,3,Online,Doctor
TX001969,AC00016,1353441.9190000002,2023-09-12 18:52:56,Debit,Washington,D000562,81.102.230.41,M026,59,124,1,74431704.3528,2024-11-04 08:12:18,55+,6,18,1,5,3,Online,Doctor
TX001970,AC00189,281207.72750000004,2023-08-03 18:35:54,Debit,Milwaukee,D000163,32.169.88.41,M091,54,124,1,60807883.3956,2024-11-04 08:07:38,46-55,5,18,3,6,3,Online,Retired
TX001971,AC00005,224294.63650000002,2023-11-20 16:31:15,Debit,Columbus,D000328,13.149.61.4,M007,71,226,1,72603204.2394,2024-11-04 08:06:37,55+,9,16,3,4,3,Online,Retired
TX001972,AC00190,204185.0885,2023-01-16 16:37:34,Debit,Los Angeles,D000473,13.149.61.4,M034,57,87,1,19494283.8112,2024-11-04 08:07:01,55+,5,16,3,4,0,Branch,Retired
TX001973,AC00480,1685959.4355000001,2023-03-27 18:06:17,Debit,Atlanta,D000549,32.169.88.41,M053,78,103,1,37392936.0074,2024-11-04 08:12:04,55+,11,18,6,6,1,ATM,Retired
TX001974,AC00407,1121395.3885,2023-01-02 16:51:47,Debit,Milwaukee,D000326,177.172.184.163,M055,23,41,1,66576785.63279999,2024-11-04 08:11:29,18-25,7,16,5,3,1,ATM,Student
TX001975,AC00195,1122489.1330000001,2023-06-12 16:25:22,Credit,Jacksonville,D000175,32.169.88.41,M055,55,121,1,97012066.62699999,2024-11-04 08:07:59,46-55,2,16,4,6,4,Branch,Retired
TX001976,AC00260,151992.36849999998,2023-11-24 17:52:34,Debit,Jacksonville,D000014,217.82.46.37,M055,56,140,1,24026631.4196,2024-11-04 08:07:01,55+,4,17,5,2,0,Branch,Retired
TX001977,AC00006,332210.76050000003,2023-10-05 16:46:31,Credit,Atlanta,D000485,32.169.88.41,M053,20,288,1,22171501.9416,2024-11-04 08:07:24,18-25,4,16,7,6,2,Online,Student
TX001978,AC00294,644158.205,2023-01-30 17:47:41,Debit,El Paso,D000180,217.82.46.37,M034,80,57,1,98208007.75559998,2024-11-04 08:10:11,55+,4,17,4,2,1,ATM,Retired
TX001979,AC00327,1685959.4355000001,2023-11-27 16:02:08,Credit,Milwaukee,D000507,13.149.61.4,M066,50,109,1,128106238.43579999,2024-11-04 08:11:41,46-55,6,16,4,4,2,Online,Doctor
TX001980,AC00013,811309.2285,2023-11-20 16:07:20,Debit,Los Angeles,D000050,81.102.230.41,M036,28,193,1,28701498.197199997,2024-11-04 08:10:28,26-35,8,16,5,5,0,Branch,Student
TX001981,AC00386,259870.11550000004,2023-10-06 16:14:51,Debit,Austin,D000626,186.135.2.148,M010,57,92,1,79082322.04419999,2024-11-04 08:08:57,55+,8,16,8,7,1,ATM,Retired
TX001982,AC00256,1122297.248,2023-12-19 17:19:47,Debit,Tucson,D000202,134.222.122.238,M007,26,121,1,8159249.303,2024-11-04 08:11:03,26-35,3,17,7,8,1,ATM,Student
TX001983,AC00439,592809.779,2023-04-03 16:35:29,Debit,Los Angeles,D000650,141.241.241.128,M089,25,167,1,28736904.8384,2024-11-04 08:07:47,18-25,9,16,3,9,3,Online,Student
TX001984,AC00088,567845.5405,2023-02-20 17:26:39,Debit,Atlanta,D000414,81.102.230.41,M036,36,117,1,15630050.5962,2024-11-04 08:09:56,36-45,2,17,4,5,0,Branch,Doctor
TX001985,AC00303,1685959.4355000001,2023-08-08 17:15:50,Debit,Tucson,D000032,32.169.88.41,M018,19,50,1,148222863.79859996,2024-11-04 08:09:45,18-25,6,17,7,6,3,Online,Student
TX001986,AC00245,148596.00400000002,2023-06-26 16:28:59,Debit,Washington,D000218,32.169.88.41,M030,58,268,1,29019116.5962,2024-11-04 08:10:59,55+,6,16,5,6,0,Branch,Retired
TX001987,AC00188,177493.885,2023-09-25 16:22:10,Credit,Atlanta,D000520,186.135.2.148,M010,40,70,1,93655874.08299997,2024-11-04 08:08:25,36-45,5,16,1,7,2,Online,Engineer
TX001988,AC00225,187548.65899999999,2023-09-04 16:46:29,Credit,Los Angeles,D000211,32.169.88.41,M030,41,137,1,61197505.21619999,2024-11-04 08:07:15,36-45,11,16,7,6,2,Online,Engineer
TX001989,AC00278,559690.428,2023-08-07 18:07:57,Debit,Columbus,D000021,13.149.61.4,M018,21,90,1,21586548.5248,2024-11-04 08:11:59,18-25,3,18,2,4,1,ATM,Student
TX001990,AC00311,109297.956,2023-06-26 17:38:30,Debit,Albuquerque,D000379,32.169.88.41,M030,22,135,1,23770900.258999996,2024-11-04 08:07:18,18-25,6,17,4,6,1,ATM,Student
TX001991,AC00206,838153.9400000001,2023-07-03 16:15:11,Debit,Atlanta,D000619,13.149.61.4,M023,27,92,1,18690196.0142,2024-11-04 08:10:00,26-35,2,16,4,4,3,Online,Student
TX001992,AC00329,497922.64650000003,2023-06-09 16:31:56,Debit,Austin,D000433,13.149.61.4,M034,72,292,1,108906912.86139998,2024-11-04 08:07:31,55+,9,16,2,4,3,Online,Retired
TX001993,AC00338,1393584.2610000002,2023-02-13 17:13:49,Debit,Omaha,D000386,177.172.184.163,M089,57,147,1,31990745.411199998,2024-11-04 08:06:49,55+,7,17,5,3,3,Online,Retired
TX001994,AC00409,1091211.878,2023-04-25 18:47:16,Debit,Houston,D000283,13.149.61.4,M010,72,101,1,43738311.919599995,2024-11-04 08:08:39,55+,5,18,4,4,1,ATM,Retired
TX001995,AC00114,148845.4545,2023-12-13 17:02:21,Debit,Atlanta,D000441,13.149.61.4,M091,49,225,1,190451085.35819998,2024-11-04 08:07:54,46-55,7,17,8,4,3,Online,Doctor
TX001996,AC00460,1685959.4355000001,2023-05-22 17:45:50,Debit,Atlanta,D000032,32.169.88.41,M053,29,40,1,63559633.993399985,2024-11-04 08:12:15,26-35,12,17,7,6,3,Online,Engineer
TX001997,AC00373,31008.876,2023-01-09 16:49:07,Credit,Charlotte,D000665,217.82.46.37,M034,74,290,1,80330926.8324,2024-11-04 08:10:20,55+,9,16,3,2,4,Branch,Retired
TX001998,AC00021,1685959.4355000001,2023-07-14 17:44:23,Credit,Omaha,D000493,141.241.241.128,M013,61,48,1,36706820.7586,2024-11-04 08:11:26,55+,8,17,6,9,4,Branch,Retired
TX001999,AC00235,117683.33049999998,2023-09-20 18:18:00,Debit,Austin,D000201,13.149.61.4,M018,27,129,1,112132041.32599998,2024-11-04 08:06:27,26-35,7,18,3,4,1,ATM,Engineer
TX002000,AC00261,53037.274000000005,2023-06-09 17:14:26,Debit,New York,D000044,115.196.150.105,M013,54,23,1,111553484.90739998,2024-11-04 08:08:22,46-55,8,17,6,1,3,Online,Engineer
TX002001,AC00456,31008.876,2023-04-17 16:27:27,Debit,Austin,D000058,186.135.2.148,M091,29,32,1,156301231.15339997,2024-11-04 08:08:51,26-35,11,16,6,7,1,ATM,Doctor
TX002002,AC00332,827446.7570000001,2023-04-21 16:25:49,Credit,Austin,D000301,134.222.122.238,M055,73,129,1,96787874.15519997,2024-11-04 08:07:30,55+,8,16,4,8,4,Branch,Retired
TX002003,AC00245,342610.92750000005,2023-12-15 16:16:30,Debit,Houston,D000630,81.102.230.41,M034,55,67,1,112593220.26599997,2024-11-04 08:12:21,46-55,6,16,4,5,0,Branch,Engineer
TX002004,AC00388,477333.386,2023-05-24 16:12:18,Debit,Denver,D000334,32.169.88.41,M091,18,56,1,8129644.5904,2024-11-04 08:06:33,,2,16,7,6,1,ATM,Student
TX002005,AC00008,146139.876,2023-11-21 16:45:29,Debit,San Francisco,D000539,217.82.46.37,M088,23,99,1,15951685.714999998,2024-11-04 08:12:04,18-25,1,16,4,2,1,ATM,Student
TX002006,AC00066,666320.9225,2023-01-30 18:49:52,Debit,New York,D000646,13.149.61.4,M007,69,250,1,108206813.47699998,2024-11-04 08:08:01,55+,4,18,4,4,1,ATM,Doctor
TX002007,AC00227,53804.814,2023-02-15 16:37:09,Debit,Los Angeles,D000101,217.82.46.37,M034,57,146,1,166582992.4696,2024-11-04 08:12:17,55+,5,16,6,2,1,ATM,Doctor
TX002008,AC00352,625506.983,2023-07-20 16:58:39,Debit,Washington,D000232,141.241.241.128,M034,19,277,1,11638918.788999999,2024-11-04 08:08:23,18-25,4,16,7,9,1,ATM,Student
TX002009,AC00481,478868.46600000013,2023-11-20 16:05:05,Debit,New York,D000617,217.82.46.37,M089,76,246,1,66126466.712999985,2024-11-04 08:11:08,55+,4,16,5,2,0,Branch,Retired
TX002010,AC00341,33445.815500000004,2023-02-23 16:21:38,Debit,Albuquerque,D000574,13.149.61.4,M007,56,33,1,158569487.70119998,2024-11-04 08:08:36,55+,5,16,7,4,1,ATM,Doctor
TX002011,AC00065,379951.74850000005,2023-04-24 17:46:41,Credit,Austin,D000145,32.169.88.41,M015,26,40,1,3733121.6181999994,2024-11-04 08:10:09,26-35,5,17,4,6,4,Branch,Student
TX002012,AC00248,1123640.4430000002,2023-09-04 16:13:40,Debit,Austin,D000580,81.102.230.41,M091,23,55,1,25722282.244799998,2024-11-04 08:09:16,18-25,7,16,1,5,0,Branch,Student
TX002013,AC00177,834066.7895000001,2023-12-05 18:33:02,Credit,Milwaukee,D000107,13.149.61.4,M041,27,124,1,19312043.7462,2024-11-04 08:10:09,26-35,9,18,2,4,2,Online,Student
TX002014,AC00139,979956.9550000002,2023-06-07 16:35:27,Credit,Milwaukee,D000167,81.102.230.41,M030,27,294,1,86708882.80519998,2024-11-04 08:07:57,26-35,8,16,3,5,2,Online,Student
TX002015,AC00252,637020.083,2023-08-28 16:40:01,Debit,Denver,D000302,81.102.230.41,M047,74,12,1,113078053.22259998,2024-11-04 08:09:26,55+,2,16,4,5,1,ATM,Retired
TX002016,AC00286,382887.58900000004,2023-10-10 17:24:33,Debit,Portland,D000631,81.102.230.41,M015,56,268,1,142872295.49019998,2024-11-04 08:10:49,55+,6,17,6,5,3,Online,Engineer
TX002017,AC00001,408657.74450000003,2023-11-14 16:56:34,Debit,Atlanta,D000492,81.102.230.41,M030,59,178,1,62190825.14599998,2024-11-04 08:10:42,55+,2,16,1,5,3,Online,Engineer
TX002018,AC00453,519164.316,2023-02-17 16:57:32,Debit,Tucson,D000203,81.102.230.41,M091,23,139,1,18870353.3356,2024-11-04 08:08:05,18-25,9,16,9,5,3,Online,Student
TX002019,AC00291,587878.3345,2023-06-27 18:26:08,Debit,Jacksonville,D000484,177.172.184.163,M015,26,120,1,142960663.32579997,2024-11-04 08:07:43,26-35,7,18,7,3,1,ATM,Engineer
TX002020,AC00113,1233859.187,2023-10-02 17:47:19,Credit,Houston,D000534,81.102.230.41,M013,38,85,1,178363139.03859997,2024-11-04 08:07:01,36-45,4,17,4,5,5,ATM,Doctor
TX002021,AC00390,188968.608,2023-02-16 17:14:41,Debit,Miami,D000440,177.172.184.163,M053,47,12,1,141908133.97079998,2024-11-04 08:11:29,46-55,7,17,4,3,0,Branch,Engineer
TX002022,AC00345,1685959.4355000001,2023-08-29 17:55:07,Debit,Milwaukee,D000299,81.102.230.41,M030,36,169,1,71808340.02119999,2024-11-04 08:11:23,36-45,9,17,4,5,3,Online,Engineer
TX002023,AC00011,1032072.9210000001,2023-09-19 16:44:21,Debit,Atlanta,D000159,81.102.230.41,M015,27,134,1,4359878.6744,2024-11-04 08:09:27,26-35,7,16,5,5,3,Online,Student
TX002024,AC00106,462788.5030000001,2023-05-30 18:29:15,Debit,Atlanta,D000616,217.82.46.37,M091,25,162,1,21504875.2222,2024-11-04 08:06:56,18-25,6,18,5,2,1,ATM,Student
TX002025,AC00087,250486.939,2023-04-05 17:20:36,Debit,Atlanta,D000544,147.119.62.178,M018,64,94,1,166688319.7888,2024-11-04 08:09:50,55+,9,17,3,10,1,ATM,Doctor
TX002026,AC00441,1535636.7264999999,2023-12-04 16:25:27,Credit,Austin,D000400,115.196.150.105,M018,20,84,1,10315632.765999999,2024-11-04 08:11:42,18-25,6,16,3,1,4,Branch,Student
TX002027,AC00069,31008.876,2023-05-22 16:57:30,Debit,Dallas,D000462,134.222.122.238,M030,57,165,1,201187926.15099996,2024-11-04 08:09:40,55+,7,16,3,8,3,Online,Doctor
TX002028,AC00020,54725.86200000001,2023-06-02 16:54:12,Debit,Houston,D000700,81.102.230.41,M036,20,163,1,9856090.267399998,2024-11-04 08:08:28,18-25,9,16,5,5,1,ATM,Student
TX002029,AC00172,827619.4535000001,2023-05-01 16:18:16,Credit,Atlanta,D000363,217.82.46.37,M036,23,99,1,5098806.3502,2024-11-04 08:09:29,18-25,5,16,3,2,2,Online,Student
TX002030,AC00237,1685959.4355000001,2023-08-22 18:41:50,Credit,Austin,D000413,177.172.184.163,M091,47,59,1,115505490.88839997,2024-11-04 08:10:03,46-55,5,18,8,3,5,ATM,Engineer
TX002031,AC00186,382292.7455,2023-09-04 16:04:27,Debit,Tucson,D000183,81.102.230.41,M018,29,54,1,146297962.40999997,2024-11-04 08:07:46,26-35,2,16,6,5,1,ATM,Engineer
TX002032,AC00165,81090.861,2023-10-26 16:19:25,Debit,Austin,D000214,13.149.61.4,M010,44,171,1,3998522.6597999996,2024-11-04 08:09:35,36-45,6,16,8,4,1,ATM,Doctor
TX002033,AC00438,318644.49100000004,2023-07-14 16:06:06,Debit,New York,D000195,177.172.184.163,M089,30,172,1,80299983.21319999,2024-11-04 08:07:04,26-35,8,16,7,3,1,ATM,Engineer
TX002034,AC00435,686411.282,2023-08-07 17:29:48,Debit,Miami,D000334,217.82.46.37,M023,53,25,1,113948491.27999999,2024-11-04 08:11:19,46-55,2,17,7,2,1,ATM,Retired
TX002035,AC00472,1128994.0345,2023-01-05 17:48:29,Debit,Dallas,D000482,141.241.241.128,M007,28,284,1,28653892.629199997,2024-11-04 08:07:39,26-35,1,17,3,9,3,Online,Student
TX002036,AC00446,139730.917,2023-11-10 16:50:35,Debit,Houston,D000453,177.172.184.163,M034,68,127,1,102822474.96879998,2024-11-04 08:06:49,55+,5,16,7,3,3,Online,Doctor
TX002037,AC00427,311544.74600000004,2023-11-22 16:10:32,Debit,Tucson,D000315,32.169.88.41,M069,36,147,1,111977918.29959998,2024-11-04 08:09:02,36-45,9,16,9,6,3,Online,Engineer
TX002038,AC00230,1122182.117,2023-10-17 16:11:26,Credit,Milwaukee,D000594,81.102.230.41,M018,43,109,1,179578717.464,2024-11-04 08:09:47,36-45,3,16,4,5,2,Online,Doctor
TX002039,AC00172,73204.3875,2023-10-06 16:37:16,Credit,Charlotte,D000682,177.172.184.163,M013,72,129,1,21206447.8178,2024-11-04 08:12:23,55+,5,16,6,3,2,Online,Retired
TX002040,AC00103,916327.8890000001,2023-08-21 17:20:05,Credit,San Francisco,D000386,13.149.61.4,M034,23,52,1,23782504.1162,2024-11-04 08:06:48,18-25,5,17,5,4,5,ATM,Student
